OBJECTID,Address,TotalRoofArea,UsableRoofArea,PercentUsable,PotentialSystemSize,ProjectedAnnualKWH,ProjectedAnnualSavings,EntranceCorridor,HistoricallyProtected,Comments,created_user,created_date,last_edited_user,last_edited_date,ShapeSTArea,ShapeSTLength
2886,917+ BELMONT AVE,1415.47425316,303.54198,21.44454271,3.9026826,4683.21912,515.1541032, , ,,,,CITY,2020/12/08 18:58:46+00,1415.4609375,151.654669639243
2887,915+ BELMONT AVE,2709.91232168,697.50072,25.73886637,8.9678664,10761.43968,1183.758365, , ,,,,CITY,2020/12/08 18:58:46+00,2709.9140625,227.869910013873
2888,909 BELMONT AVE,982.86385466,284.16696,28.91213756,3.6535752,4384.29024,482.2719264, , ,,,,CITY,2020/12/08 18:58:46+00,982.8515625,129.817441300783
2889,110+ RAYMOND AVE,1663.22357669,691.04238,41.54837528,8.8848306,10661.79672,1172.797639, , ,,,,CITY,2020/12/08 18:58:46+00,1663.23046875,173.38746471613
2890,113 BURNET ST,1554.97064536,335.83368,21.59742889,4.3178616,5181.43392,569.9577312, , ,,,,CITY,2020/12/08 18:58:46+00,1554.9765625,165.67405257594
2891,1532+ CHERRY AVE,1807.96905862,200.20854,11.0736708,2.5741098,3088.93176,339.7824936, , ,,,,CITY,2020/12/08 18:58:46+00,1807.96484375,175.863734294302
2892,1433 BRIARCLIFF AVE,924.21117025,238.95858,25.85540885,3.0723246,3686.78952,405.5468472, , ,,,,CITY,2020/12/08 18:58:46+00,924.20703125,124.631507951167
2893,312 CHESTNUT ST,1155.33358128,329.37534,28.50911141,4.2348258,5081.79096,558.9970056, , ,,,,CITY,2020/12/08 18:58:46+00,1155.33984375,146.805074252744
2894,1000+ MONTICELLO RD,1591.32981476,742.7091,46.67222971,9.549117,11458.9404,1260.483444, , ,,,,CITY,2020/12/08 18:58:46+00,1591.32421875,170.07410134343
2895,803+ MONTICELLO AVE,1448.81434363,297.08364,20.50529376,3.8196468,4583.57616,504.1933776,Yes, ,,,,CITY,2020/12/08 18:58:46+00,1448.8046875,178.791459586771
2896,2307 JEFFERSON PARK AVE,1992.59420779,458.54214,23.01231891,5.8955418,7074.65016,778.2115176, , ,,,,CITY,2020/12/08 18:58:46+00,1992.59375,183.325603513711
2897,2309 HIGHLAND AVE,1455.25267332,406.87542,27.95909128,5.2312554,6277.50648,690.5257128, , ,,,,CITY,2020/12/08 18:58:46+00,1455.2421875,158.563312116646
2898,701 BOLLING AVE,1552.25874685,471.45882,30.37243668,6.0616134,7273.93608,800.1329688,Yes, ,,,,CITY,2020/12/08 18:58:46+00,1552.25390625,183.564316115973
2899,320 BERRING ST,693.15126757,51.66672,7.45388821,0.6642864,797.14368,87.6858048, , ,,,,CITY,2020/12/08 18:58:46+00,693.1484375,126.057145429197
2900,1613 MULBERRY AVE,740.52660068,200.20854,27.03596961,2.5741098,3088.93176,339.7824936, , ,,,,CITY,2020/12/08 18:58:46+00,740.5390625,109.460616245589
2901,201+ RAYMOND AVE,2018.58058739,813.75084,40.31302221,10.4625108,12555.01296,1381.051426, , ,,,,CITY,2020/12/08 18:58:46+00,2018.5859375,179.951770806584
2902,1032 CARLTON AVE,878.85606826,245.41692,27.92458787,3.1553604,3786.43248,416.5075728, , ,,,,CITY,2020/12/08 18:58:46+00,878.84375,124.363408232896
2903,613+ ROCK CREEK RD,1201.20091315,368.12538,30.6464451,4.7330406,5679.64872,624.7613592, , ,,,,CITY,2020/12/08 18:58:46+00,1201.19140625,140.531247447572
2904,620+ BOLLING AVE,1484.61612925,452.0838,30.45122429,5.812506,6975.0072,767.250792, , ,,,,CITY,2020/12/08 18:58:46+00,1484.61328125,173.43464130567
2905,617 BLENHEIM AVE,1257.99306074,303.54198,24.12906658,3.9026826,4683.21912,515.1541032, , ,,,,CITY,2020/12/08 18:58:46+00,1257.98828125,152.470545557572
2906,116 OLINDA DR,1320.91531862,180.83352,13.69001601,2.3250024,2790.00288,306.9003168, , ,,,,CITY,2020/12/08 18:58:46+00,1320.91015625,155.272153557084
2907,200 CARLTON RD,3319.6710247,904.1676,27.23666304,11.625012,13950.0144,1534.501584, , ,,,,CITY,2020/12/08 18:58:46+00,3319.671875,237.287340404984
2908,724 MONTICELLO AVE,1284.74166117,322.917,25.13478021,4.15179,4982.148,548.03628,Yes, ,,,,CITY,2020/12/08 18:58:46+00,1284.74609375,146.903399688587
2909,720+ ORANGEDALE AVE,1327.03443831,465.00048,35.04057414,5.9785776,7174.29312,789.1722432, , ,,,,CITY,2020/12/08 18:58:46+00,1327.03515625,146.76178786117
2910,1630 CENTER AVE,849.78329391,155.00016,18.23996297,1.9928592,2391.43104,263.0574144, , ,,,,CITY,2020/12/08 18:58:46+00,849.77734375,124.040404348305
2911,1534+ CHERRY AVE,2020.17450278,322.917,15.98460954,4.15179,4982.148,548.03628, , ,,,,CITY,2020/12/08 18:58:46+00,2020.1640625,187.361282052653
2912,119 RAYMOND AVE,1469.14011599,477.91716,32.53039958,6.1446492,7373.57904,811.0936944, , ,,,,CITY,2020/12/08 18:58:46+00,1469.14453125,162.487781290363
2913,2307-B JEFFERSON PARK AVE,906.30536231,264.79194,29.21663599,3.4044678,4085.36136,449.3897496, , ,,,,CITY,2020/12/08 18:58:47+00,906.3046875,140.867624301489
2914,719+ RIDGE ST,1922.2987647,419.7921,21.83802547,5.397327,6476.7924,712.447164, , ,,,,CITY,2020/12/08 18:58:47+00,1922.30859375,195.656345946943
2915,205 RAYMOND AVE,1066.15965545,71.04174,6.66333035,0.9133938,1096.07256,120.5679816, , ,,,,CITY,2020/12/08 18:58:47+00,1066.15234375,130.721725922142
2916,725+ PROSPECT AVE,1294.76759638,400.41708,30.92578787,5.1482196,6177.86352,679.5649872, , ,,,,CITY,2020/12/08 18:58:47+00,1294.7734375,144.995309412099
2917,203 RAYMOND AVE,1074.75799596,219.58356,20.4309772,2.8232172,3387.86064,372.6646704, , ,,,,CITY,2020/12/08 18:58:47+00,1074.76171875,131.346374018302
2918,117 RAYMOND AVE,1365.88170747,465.00048,34.04398006,5.9785776,7174.29312,789.1722432, , ,,,,CITY,2020/12/08 18:58:47+00,1365.87109375,159.656337880469
2919,2310 CENTER AVE,757.72711941,251.87526,33.24089329,3.2383962,3886.07544,427.4682984, , ,,,,CITY,2020/12/08 18:58:47+00,757.72265625,117.645701709696
2920,1610 MULBERRY AVE,949.98678361,258.3336,27.19338744,3.321432,3985.7184,438.429024, , ,,,,CITY,2020/12/08 18:58:47+00,949.97265625,133.890913275006
2921,703 BOLLING AVE,1677.32362984,297.08364,17.71176652,3.8196468,4583.57616,504.1933776, , ,,,,CITY,2020/12/08 18:58:47+00,1677.3359375,218.782902800797
2922,207 RAYMOND AVE,877.73436582,155.00016,17.65911953,1.9928592,2391.43104,263.0574144, , ,,,,CITY,2020/12/08 18:58:47+00,877.7265625,123.199285494025
2923,622 BOLLING AVE,1606.96411742,574.79226,35.7688297,7.3901862,8868.22344,975.5045784, , ,,,,CITY,2020/12/08 18:58:47+00,1606.953125,185.288138585776
2924,930 5TH ST SW,928.94493232,148.54182,15.99037944,1.9098234,2291.78808,252.0966888,Yes, ,,,,CITY,2020/12/08 18:58:47+00,928.94140625,149.958744290179
2925,111+ RAYMOND AVE,1573.53222354,232.50024,14.77569,2.9892888,3587.14656,394.5861216, , ,,,,CITY,2020/12/08 18:58:47+00,1573.515625,161.999471000041
2926,606 ROCK CREEK RD,1254.53367747,400.41708,31.91760488,5.1482196,6177.86352,679.5649872, , ,,,,CITY,2020/12/08 18:58:47+00,1254.53125,144.882432933344
2927,115 RAYMOND AVE,1263.39164586,167.91684,13.29095709,2.1589308,2590.71696,284.9788656, , ,,,,CITY,2020/12/08 18:58:47+00,1263.38671875,153.185540931484
2928,109 RAYMOND AVE,1153.7236331,174.37518,15.11412088,2.2419666,2690.35992,295.9395912, , ,,,,CITY,2020/12/08 18:58:47+00,1153.72265625,135.861096764512
2929,726 MONTICELLO AVE,1254.04986581,342.29202,27.29492857,4.4008974,5281.07688,580.9184568,Yes, ,,,,CITY,2020/12/08 18:58:47+00,1254.046875,148.629760236046
2930,615 BLENHEIM AVE,1701.96915062,400.41708,23.52669348,5.1482196,6177.86352,679.5649872, , ,,,,CITY,2020/12/08 18:58:47+00,1701.94921875,186.592055730486
2931,115 BURNET ST,1576.3933933,387.5004,24.58145312,4.982148,5978.5776,657.643536, , ,,,,CITY,2020/12/08 18:58:47+00,1576.40234375,167.129025259908
2932,113 RAYMOND AVE,1079.10275778,238.95858,22.14419119,3.0723246,3686.78952,405.5468472, , ,,,,CITY,2020/12/08 18:58:47+00,1079.10546875,144.956338066234
2933,110 STRIBLING AVE,1678.82999629,523.12554,31.1601268,6.7258998,8071.07976,887.8187736, , ,,,,CITY,2020/12/08 18:58:47+00,1678.828125,187.588320160519
2934,1416 FOREST RIDGE RD,1478.71310337,626.45898,42.36514674,8.0544726,9665.36712,1063.190383, , ,,,,CITY,2020/12/08 18:58:47+00,1478.69140625,166.782228059734
2935,2310 JEFFERSON PARK AVE,2951.01593991,800.83416,27.13757456,10.2964392,12355.72704,1359.129974, , ,,,,CITY,2020/12/08 18:58:47+00,2951.0234375,235.170816428262
2936,1602 E MARKET ST,779.00303956,245.41692,31.50397364,3.1553604,3786.43248,416.5075728, ,Yes,,,,CITY,2020/12/08 18:58:47+00,779.00390625,127.769147126499
2937,102 OLINDA DR,1600.83293422,639.37566,39.94018649,8.2205442,9864.65304,1085.111834, , ,,,,CITY,2020/12/08 18:58:47+00,1600.83984375,163.727486676141
2938,1430 BRIARCLIFF AVE,1372.19253511,445.62546,32.47543183,5.7294702,6875.36424,756.2900664, , ,,,,CITY,2020/12/08 18:58:47+00,1372.18359375,157.826302287873
2939,1615 MULBERRY AVE,719.5233608,193.7502,26.92757416,2.491074,2989.2888,328.821768, , ,,,,CITY,2020/12/08 18:58:47+00,719.52734375,107.700962552823
2940,712 RIDGE ST,1870.63258645,419.7921,22.44118356,5.397327,6476.7924,712.447164, ,Yes,,,,CITY,2020/12/08 18:58:47+00,1870.6484375,188.206350016019
2941,1417 FOREST RIDGE RD,1211.60363749,587.70894,48.5067002,7.5562578,9067.50936,997.4260296, , ,,,,CITY,2020/12/08 18:58:47+00,1211.6015625,147.006728206898
2942,729+ ORANGEDALE AVE,1293.30562475,348.75036,26.96581069,4.4839332,5380.71984,591.8791824, , ,,,,CITY,2020/12/08 18:58:47+00,1293.3046875,144.673019819083
2943,127+ STRIBLING AVE,2047.95867441,516.6672,25.22839962,6.642864,7971.4368,876.858048, , ,,,,CITY,2020/12/08 18:58:47+00,2047.95703125,201.346020936443
2944,615+ ROCK CREEK RD,1176.19881148,142.08348,12.07988628,1.8267876,2192.14512,241.1359632, , ,,,,CITY,2020/12/08 18:58:47+00,1176.19921875,137.72933753482
2945,834 BELMONT AVE,1833.9937458,587.70894,32.04530745,7.5562578,9067.50936,997.4260296, , ,,,,CITY,2020/12/08 18:58:47+00,1833.98828125,190.497939691045
2946,1603 CHERRY AVE,984.0547793,58.12506,5.90668952,0.7473222,896.78664,98.6465304, , ,,,,CITY,2020/12/08 18:58:47+00,984.0546875,125.583192507208
2947,608 ROCK CREEK RD,1306.00309001,374.58372,28.68168656,4.8160764,5779.29168,635.7220848, , ,,,,CITY,2020/12/08 18:58:47+00,1306.00390625,147.905336725061
2948,2312 HIGHLAND AVE,1344.35073746,471.45882,35.06962946,6.0616134,7273.93608,800.1329688, , ,,,,CITY,2020/12/08 18:58:47+00,1344.359375,165.486784023788
2949,1632 CENTER AVE,999.42724945,258.3336,25.84816453,3.321432,3985.7184,438.429024, , ,,,,CITY,2020/12/08 18:58:47+00,999.42578125,136.85137260302
2950,807 MONTICELLO AVE,988.0155203,193.7502,19.6100362,2.491074,2989.2888,328.821768,Yes, ,,,,CITY,2020/12/08 18:58:47+00,988.00390625,142.155102243501
2951,624 BOLLING AVE,1600.95893152,529.58388,33.07916729,6.8089356,8170.72272,898.7794992,Yes, ,,,,CITY,2020/12/08 18:58:47+00,1600.95703125,217.656862541046
2952,728 MONTICELLO AVE,1262.03246691,251.87526,19.95790661,3.2383962,3886.07544,427.4682984,Yes, ,,,,CITY,2020/12/08 18:58:47+00,1262.04296875,162.133296364007
2953,1612 MULBERRY AVE,1299.61214425,109.79178,8.44804205,1.4116086,1693.93032,186.3323352, , ,,,,CITY,2020/12/08 18:58:47+00,1299.609375,156.25877453102
2954,1000+ MONTICELLO RD,5068.27591553,2389.5858,47.14790266,30.723246,36867.8952,4055.468472, , ,,,,CITY,2020/12/08 18:58:47+00,5068.28515625,434.396551057219
2955,836+ BELMONT AVE,1818.36642963,626.45898,34.45174515,8.0544726,9665.36712,1063.190383, , ,,,,CITY,2020/12/08 18:58:47+00,1818.37109375,171.04436515957
2956,932 5TH ST SW,1026.95700009,58.12506,5.65993116,0.7473222,896.78664,98.6465304,Yes, ,,,,CITY,2020/12/08 18:58:47+00,1026.9609375,129.037794157439
2957,809 MONTICELLO AVE,1087.17834134,316.45866,29.10825625,4.0687542,4882.50504,537.0755544,Yes, ,,,,CITY,2020/12/08 18:58:47+00,1087.1796875,141.137198556572
2958,2311 HIGHLAND AVE,1754.35671773,219.58356,12.51647157,2.8232172,3387.86064,372.6646704, , ,,,,CITY,2020/12/08 18:58:47+00,1754.36328125,181.494189397242
2959,705+ BOLLING AVE,1204.79806243,381.04206,31.62704756,4.8991122,5878.93464,646.6828104, , ,,,,CITY,2020/12/08 18:58:47+00,1204.79296875,156.470727815262
2960,724+ ORANGEDALE AVE,1277.77362598,439.16712,34.36971135,5.6464344,6775.72128,745.3293408, , ,,,,CITY,2020/12/08 18:58:47+00,1277.76953125,144.062525231274
2961,2312 CENTER AVE,814.99802617,167.91684,20.60334379,2.1589308,2590.71696,284.9788656, , ,,,,CITY,2020/12/08 18:58:47+00,814.99609375,120.785435640512
2962,507 BAINBRIDGE ST,7834.05919372,1627.50168,20.77469202,20.9250216,25110.02592,2762.102851, , ,,,,CITY,2020/12/08 18:58:47+00,7834.046875,550.241130375353
2963,613 BLENHEIM AVE,1385.3806752,510.20886,36.82806218,6.5598282,7871.79384,865.8973224, , ,,,,CITY,2020/12/08 18:58:47+00,1385.38671875,158.247398154854
2964,117 BURNET ST,1585.25618656,387.5004,24.4440238,4.982148,5978.5776,657.643536, , ,,,,CITY,2020/12/08 18:58:47+00,1585.25390625,168.220579328732
2965,721+ RIDGE ST,1024.45055328,245.41692,23.955955,3.1553604,3786.43248,416.5075728, , ,,,,CITY,2020/12/08 18:58:47+00,1024.45703125,148.213119726259
2966,729+ PROSPECT AVE,1593.93376346,458.54214,28.76795595,5.8955418,7074.65016,778.2115176, , ,,,,CITY,2020/12/08 18:58:47+00,1593.93359375,160.399932324829
2967,511 BAINBRIDGE ST,1177.0097486,303.54198,25.7892501,3.9026826,4683.21912,515.1541032, , ,,,,CITY,2020/12/08 18:58:47+00,1177.0078125,150.681842556158
2968,732 MONTICELLO AVE,973.40701913,103.33344,10.61564532,1.3285728,1594.28736,175.3716096,Yes, ,,,,CITY,2020/12/08 18:58:47+00,973.40234375,131.16586812406
2969,112 STRIBLING AVE,2247.67815613,678.1257,30.17005366,8.718759,10462.5108,1150.876188, , ,,,,CITY,2020/12/08 18:58:47+00,2247.671875,212.470298742084
2970,133+ STRIBLING AVE,2323.27821241,652.29234,28.07637632,8.3866158,10063.93896,1107.033286, , ,,,,CITY,2020/12/08 18:58:47+00,2323.2890625,237.112671714058
2971,1508 TRAILRIDGE RD,2002.00556138,536.04222,26.77526136,6.8919714,8270.36568,909.7402248, , ,,,,CITY,2020/12/08 18:58:47+00,2002.0078125,195.852466467127
2972,617 ROCK CREEK RD,940.54976741,142.08348,15.10642833,1.8267876,2192.14512,241.1359632, , ,,,,CITY,2020/12/08 18:58:47+00,940.5625,126.264822375562
2973,119 BURNET ST,1106.61617055,284.16696,25.67890801,3.6535752,4384.29024,482.2719264, , ,,,,CITY,2020/12/08 18:58:47+00,1106.61328125,133.540181982248
2974,114 OLINDA DR,1368.21134958,729.79242,53.33915862,9.3830454,11259.65448,1238.561993, , ,,,,CITY,2020/12/08 18:58:47+00,1368.2109375,165.712155118141
2975,2309 JEFFERSON PARK AVE,1733.08820307,626.45898,36.14697586,8.0544726,9665.36712,1063.190383, , ,,,,CITY,2020/12/08 18:58:47+00,1733.078125,173.283033386294
2976,707 BOLLING AVE,1275.36705533,303.54198,23.80036245,3.9026826,4683.21912,515.1541032, , ,,,,CITY,2020/12/08 18:58:47+00,1275.37109375,154.630618364869
2977,1504 TRAILRIDGE RD,2300.87864453,329.37534,14.31519782,4.2348258,5081.79096,558.9970056, , ,,,,CITY,2020/12/08 18:58:47+00,2300.87890625,229.640850746806
2978,610+ ROCK CREEK RD,1739.84399975,497.29218,28.58257396,6.3937566,7672.50792,843.9758712, , ,,,,CITY,2020/12/08 18:58:47+00,1739.828125,170.411698549288
2979,1432 BRIARCLIFF AVE,1218.39010069,393.95874,32.33436793,5.0651838,6078.22056,668.6042616, , ,,,,CITY,2020/12/08 18:58:47+00,1218.39453125,149.535806866044
2980,1510 TRAILRIDGE RD,1872.35800195,516.6672,27.59446615,6.642864,7971.4368,876.858048, , ,,,,CITY,2020/12/08 18:58:47+00,1872.35546875,195.192156979966
2981,900 BELMONT AVE,1465.6816233,381.04206,25.99760111,4.8991122,5878.93464,646.6828104, , ,,,,CITY,2020/12/08 18:58:47+00,1465.6953125,166.227660802494
2982,1616 MULBERRY AVE,1207.02450931,64.5834,5.35062883,0.830358,996.4296,109.607256, , ,,,,CITY,2020/12/08 18:58:47+00,1207.02734375,152.306112808002
2983,104+ OLINDA DR,953.93598131,348.75036,36.5590946,4.4839332,5380.71984,591.8791824, , ,,,,CITY,2020/12/08 18:58:47+00,953.9375,124.243050518744
2984,116 STRIBLING AVE,1203.81421643,213.12522,17.70416205,2.7401814,3288.21768,361.7039448, , ,,,,CITY,2020/12/08 18:58:47+00,1203.8046875,155.239324452501
2985,733+ ORANGEDALE AVE,1408.84349396,381.04206,27.04644478,4.8991122,5878.93464,646.6828104, , ,,,,CITY,2020/12/08 18:58:47+00,1408.83984375,150.551869279698
2986,1506 TRAILRIDGE RD,1529.14166356,38.75004,2.53410401,0.4982148,597.85776,65.7643536, , ,,,,CITY,2020/12/08 18:58:47+00,1529.140625,162.293338035007
2987,611 BLENHEIM AVE,1551.71951912,465.00048,29.96678765,5.9785776,7174.29312,789.1722432, , ,,,,CITY,2020/12/08 18:58:47+00,1551.7109375,168.371914030747
2988,507+ SHAMROCK RD,2106.96976525,245.41692,11.64786183,3.1553604,3786.43248,416.5075728, , ,,,,CITY,2020/12/08 18:58:47+00,2106.95703125,190.055501872964
2989,1619 MULBERRY AVE,751.36914415,71.04174,9.45497185,0.9133938,1096.07256,120.5679816, , ,,,,CITY,2020/12/08 18:58:47+00,751.36328125,110.337193973669
2990,1500 TRAILRIDGE RD,2101.94503082,510.20886,24.27317845,6.5598282,7871.79384,865.8973224, , ,,,,CITY,2020/12/08 18:58:47+00,2101.94140625,212.808500063642
2991,164 BURNET ST,1586.37427469,297.08364,18.7272102,3.8196468,4583.57616,504.1933776, , ,,,,CITY,2020/12/08 18:58:47+00,1586.37890625,166.815379363131
2992,1502 TRAILRIDGE RD,715.83303556,193.7502,27.06639485,2.491074,2989.2888,328.821768, , ,,,,CITY,2020/12/08 18:58:47+00,715.8359375,107.774581975556
2993,1611 CHERRY AVE,1446.31083709,122.70846,8.48423812,1.5776802,1893.21624,208.2537864, , ,,,,CITY,2020/12/08 18:58:47+00,1446.31640625,162.920355318718
2994,726+ PROSPECT AVE,11067.0978214,3196.8783,28.88632927,41.102721,49323.2652,5425.559172, , ,,,,CITY,2020/12/08 18:58:47+00,11067.11328125,628.81315642164
2995,1419 FOREST RIDGE RD,1394.92397706,497.29218,35.65012779,6.3937566,7672.50792,843.9758712, , ,,,,CITY,2020/12/08 18:58:47+00,1394.92578125,164.197920081412
2996,1418 FOREST RIDGE RD,1214.0422108,536.04222,44.15350838,6.8919714,8270.36568,909.7402248, , ,,,,CITY,2020/12/08 18:58:47+00,1214.03125,141.545194641415
2997,1200+ CARLTON AVE,2687.1928389,865.41756,32.20526498,11.1267972,13352.15664,1468.73723, , ,,,,CITY,2020/12/08 18:58:47+00,2687.203125,211.946741091802
2998,821 MONTICELLO AVE,984.41663963,174.37518,17.71355537,2.2419666,2690.35992,295.9395912,Yes, ,,,,CITY,2020/12/08 18:58:47+00,984.421875,138.43739802815
2999,800 AVON ST,1020.52115391,271.25028,26.57958374,3.4875036,4185.00432,460.3504752,Yes, ,,,,CITY,2020/12/08 18:58:47+00,1020.51953125,135.798862903646
3000,800 MONTICELLO AVE,1390.00418194,452.0838,32.52391755,5.812506,6975.0072,767.250792,Yes, ,,,,CITY,2020/12/08 18:58:47+00,1390.01171875,160.413577231092
3001,904 BELMONT AVE,1050.9290729,238.95858,22.73784131,3.0723246,3686.78952,405.5468472, , ,,,,CITY,2020/12/08 18:58:48+00,1050.93359375,140.956106305858
3002,609 BLENHEIM AVE,1357.35224538,355.2087,26.16923539,4.566969,5480.3628,602.839908, , ,,,,CITY,2020/12/08 18:58:48+00,1357.3671875,154.8400509429
3003,2316 HIGHLAND AVE,2449.72097769,955.83432,39.01808981,12.2892984,14747.15808,1622.187389, , ,,,,CITY,2020/12/08 18:58:48+00,2449.71484375,211.838885161209
3004,934 5TH ST SW,1050.92957324,187.29186,17.82154199,2.4080382,2889.64584,317.8610424,Yes, ,,,,CITY,2020/12/08 18:58:48+00,1050.9375,130.48156505783
3005,751+ RIDGE ST,1709.79774782,348.75036,20.39717019,4.4839332,5380.71984,591.8791824, , ,,,,CITY,2020/12/08 18:58:48+00,1709.79296875,192.999998395067
3006,121 BURNET ST,1084.51262268,258.3336,23.82024783,3.321432,3985.7184,438.429024, , ,,,,CITY,2020/12/08 18:58:48+00,1084.515625,132.200147831048
3007,1636+ CENTER AVE,1018.79394604,232.50024,22.82112489,2.9892888,3587.14656,394.5861216, , ,,,,CITY,2020/12/08 18:58:48+00,1018.80078125,130.910716781868
3008,728+ ORANGEDALE AVE,1303.79298127,413.33376,31.70240715,5.3142912,6377.14944,701.4864384, , ,,,,CITY,2020/12/08 18:58:48+00,1303.7890625,145.43018596218
3009,805+ AVON ST,1382.16277974,335.83368,24.29769339,4.3178616,5181.43392,569.9577312,Yes, ,,,,CITY,2020/12/08 18:58:48+00,1382.16796875,171.852514247835
3010,823+ MONTICELLO AVE,1058.84391962,64.5834,6.0994257,0.830358,996.4296,109.607256,Yes, ,,,,CITY,2020/12/08 18:58:48+00,1058.84375,144.579920661435
3011,612+ ROCK CREEK RD,1837.81182537,432.70878,23.54478245,5.5633986,6676.07832,734.3686152, , ,,,,CITY,2020/12/08 18:58:48+00,1837.8203125,178.062198660142
3012,1512 TRAILRIDGE RD,1765.19360158,284.16696,16.09834503,3.6535752,4384.29024,482.2719264, , ,,,,CITY,2020/12/08 18:58:48+00,1765.203125,181.232295854618
3013,733+ PROSPECT AVE,1290.71851208,387.5004,30.0220682,4.982148,5978.5776,657.643536, , ,,,,CITY,2020/12/08 18:58:48+00,1290.71875,144.781093455096
3014,1201 CARLTON AVE,1297.81194808,161.4585,12.4408244,2.075895,2491.074,274.01814, , ,,,,CITY,2020/12/08 18:58:48+00,1297.81640625,151.976741532666
3015,2317+ HIGHLAND AVE,2089.48224221,600.62562,28.74518855,7.7223294,9266.79528,1019.347481, , ,,,,CITY,2020/12/08 18:58:48+00,2089.47265625,183.124968959917
3016,1621 MULBERRY AVE,726.73836777,51.66672,7.10939778,0.6642864,797.14368,87.6858048, , ,,,,CITY,2020/12/08 18:58:48+00,726.74609375,115.228780537805
3017,905 6TH ST SE,984.85249038,426.25044,43.28063799,5.4803628,6576.43536,723.4078896, , ,,,,CITY,2020/12/08 18:58:48+00,984.84765625,140.270395413693
3018,1618 MULBERRY AVE,1530.07626744,129.1668,8.44185346,1.660716,1992.8592,219.214512, , ,,,,CITY,2020/12/08 18:58:48+00,1530.0703125,161.417142769868
3019,210 RAYMOND AVE,1824.27291006,413.33376,22.65745243,5.3142912,6377.14944,701.4864384, , ,,,,CITY,2020/12/08 18:58:48+00,1824.2734375,176.838315142514
3020,120 STRIBLING AVE,1292.38935662,432.70878,33.4813006,5.5633986,6676.07832,734.3686152, , ,,,,CITY,2020/12/08 18:58:48+00,1292.37890625,157.327925333924
3021,738+ PROSPECT AVE,7382.60646684,2098.9605,28.43115791,26.986635,32383.962,3562.23582, , ,,,,CITY,2020/12/08 18:58:48+00,7382.609375,532.443133243622
3022,906 BELMONT AVE,1438.50053265,406.87542,28.28468989,5.2312554,6277.50648,690.5257128, , ,,,,CITY,2020/12/08 18:58:48+00,1438.49609375,191.313123330062
